name,freereturns,items_sold,item_status,shipping_price,item_price
"Prestige SunFlower Illuminating Bronzing Powder, Sunkissed, 0.7 oz",False,,New without box,0,2000
Young Living Savvy Minerals Bronzer Summer Loved Color #20788,True,82 sold,New without box,349,1798
Benefit Hoola Caramel Bronzer - Medium-Deep Matte 0.28oz Full Size - Sealed,True,,Brand New,0,2499
2-PACK Elizabeth Arden Bronzing Powder Duo - Bronze Beauty - 0.13 ounces NWOB,True,,New without box,0,1208
Kevyn Aucoin The Neo-Bronzer 0.2 oz. Bronzer-Gift,True,,Brand New,0,2013
Ofra 3D Pyramid Egyptian Clay Bronzer 0.35 oz Bronzer,False,,Brand New,484,1499
Benefit Hoola Caramel Bronzer - Medium-Deep Matte 0.28oz Full Size - Sealed,True,,Brand New,0,2499
2-PACK Elizabeth Arden Bronzing Powder Duo - Bronze Beauty - 0.13 ounces NWOB,True,,New without box,0,1208
"Physicians Formula Magic Mosaic, # 3846 Light Bronzer/Bronzer",False,,Brand New,0,1099
Rare Beauty Warm Wishes Effortless Bronzer Stick In Always Sunny (0.25oz),False,,Brand New,0,2000
"Powder Natural Bronzer, Sun Bronze (34788724022)",True,,Brand New,0,494
Jane Iredale SO-BRONZE 1 Bronzing Powder Shimmer 0.35oz / 9.9g Full Size NEW,False,,New without box,0,4000
Anastasia Beverly Hills CREAM BRONZER Warm Tan 1 oz / 30 g Full Sz NIB,False,,Brand New,484,1200
Physicians Formula Murumuru Butter Glow Body Bronzer 3.2oz Water/Transfer Proof,True,,New without box,,2399
Cargo Hybrid Touch-Up Powder Bronzer - 2-IN-1 Bronzer & Pressed Powder - Boxed,True,,Brand New,0,1199
bareMinerals BAREPRO Glow Highlighter Bronzer 0.47 oz / 14 ml -  FREE,True,,Brand New,,1499
Bobbi Brown Illuminating Bronzing Powder Shade- Antigua 💯 AUTHENTIC! New In Box,False,13 sold,Brand New,0,7998
Tarte Key Largo GLOW Bronzing Drops 1.18 fl oz NEW - Rich Bronze Glow,False,,Brand New,0,2079
MAC ~ SKINFINISH SUNSTRUCK MATTE BRONZER ~ MATTE DEEP GOLDEN ~ 0.28 OZ,True,,Brand New,0,2310
New ListingDior Forever Nude Bronzer #20 Medium Matte Large Quilted Brown & Silver Case '25,False,,Brand New,0,5999
Nars Laguna Bronzing Powder LAGUNA 00 - Full Size 0.38 Oz. / 11 g New,True,21 sold,Brand New,549,2695
Avon Fmg Love Heart Warming Bronzer Matte Mineral Powder 11.8 g My Sunshine ,False,,Brand New,,2199
Juvia's Place Bronzed Duo ~ Choose Your Shade,False,,Brand New,0,2325
Blush/Bronzer/Highlighter Bundle - 8 Piece- New,False,,Brand New,0,3900
Estee Lauder Bronze Goddess Powder Bronzer #01 Light 0.74 Oz,True,13 sold,Brand New,0,3899
New ListingEstee Lauder Bronze Goddess Powder Bronzer 01 Light 21g/0.74oz Bronzer,False,,Brand New,457,1200
theBalm Bahama Mama 7.08 g. Bronzer,False,,Brand New,0,1834
LOT OF 2 Elizabeth Arden Bronzing Powder Duo BRONZE BEAUTY .13oz ea Full Sz,True,,New without box,0,1998
Too Faced Chocolate Gold Soleil Long Wear Broner New 0.09 Oz,False,,Brand New,484,499
Kosas Glow I.V. Skin Illuminating Enhancer: SPARK: Sheer Light Champagne $38RV,False,,Brand New,0,2299
NEW Revlon PhotoReady Skinlights Face Illuminator- 200 PINK LIGHT,False,,New without box,0,1299
Urban Decay Beached Bronzer Shade BRONZED 0.31 oz  / 9.0 g NEW WITH BOX,False,,Brand New,484,1000
PAT MCGRATH LABS Divine Bronzer BRONZE DIVINITY (Terracotta Bronze) .33 oz NIB,False,,Brand New,400,1495
New PUR Bronzing Act Matte Bronzer~Light~ Full size 8.6 g~Limited edition RARE,False,,New without box,599,4999
2 New Rimmel Natural Bronzer WP Bronzing Powder 021 Sun Light,False,,New without box,0,1199
NIB TOO FACED Chocolate Soleil Long Wear Matte Bronzer - Travel Size,True,,Brand New,655,1599
Benefit Blush Palette Cheek N Cheerful California Hoola Dandelion Travel NEW,False,,Brand New,0,2800
Laura Geller Baked Mediterranean Bronzer Moroccan Bronze 0.35 oz (LOT OF 2) ,False,,Brand New,0,2450
CALIFORNIA SUN GLOW TIME TO SPA Bronzing Powder .353oz /10g POT w/FREE BRUSH NEW,False,,Brand New,944,8599
Bobbi Brown Bronzing Powder Shade MEDIUM 2 Full Size .28oz / 8g New In Box,False,24 sold,Brand New,610,5500
Maybelline Lifter Stix Multi-Use Face Stick Contour Bronzer 0.21oz YOU CHOOSE,True,,New without box,,1299
Ellen Tracy Sunkissed Bronzer  NEW,False,9 sold,Brand New,0,1589
L'Oreal Paris Infallible 24H Fresh Wear Soft Matte Bronzer - Dark 0.31 Oz,True,,New without box,0,900
BENEFIT HOOLA BRONZER MINI NEW - 2.5g /.08oz- ,False,,Brand New,391,798
L.A. Colors Baked CBSB340 Powder Bronzer:0.13oz- Vegan/Paraben Free.,True,,Brand New,0,1259
"CoverGirl Cheekers Bronzer, Golden Tan 104 Lot Of 4 US Only",True,,New without box,0,3499
Bobbi Brown Face & Cheek Palette - Light ( Bronzing Powder / Blush ),False,,Brand New,0,2699
2 x Estee Lauder Bronze Goddess Powder Bronzer ~ 02MEDIUM ~ Travel Size NEW,False,,New without box,0,999
Hard Candy SO BAKED Bronzer ~ Hula Hula ~SunKissed Glow Use Wet or Dry!,True,,New without box,0,1495
Physicians Formula Mineral Wear Peachy Glow Bronzer (0.3oz/8.5g) NEW; LOT OF 2,True,15 sold,Brand New,0,1299
Colorescience Pressed Mineral Bronzer - Mojave 11.6g/0.41oz Bronzer,False,50 sold,Brand New,413,1500
Milani Soft Focus Glow Complexion Enhancer (1.59oz/45g/02 Golden Glow) NEW!,True,,New without box,0,1299
California Beamin' Face & Body Bronzer,False,,Brand New,0,800
Mally Beauty Visible Skin Bronzer Lighter 0.35 oz New without Box,False,,New without box,495,1495
Wet N Wild Coloricon Bronzer #743A Reserve Your Cabana .46oz 13g Discontinued,True,,New without box,0,5495
Kokie Professional Matte Bronzer SUNLIT PEACH,False,,Brand New,0,1035
Too Faced Dark Chocolate Soleil Long Wear Matte Bronzer 8g/0.28oz,False,,Brand New,0,2300
Laura Geller Baked Bronze-N-Brighten Multipurpose Bronzer 0.32 oz New (Medium),False,,Brand New,0,2333
TIGI Bronzer Gorgeous .37 oz,False,,Brand New,0,815
RARE! Jaclyn Cosmetics Bare Babe Sun Bathe Pressed Bronzer | Contour Powder,False,,Brand New,0,3995
Jane Iredale PureBronze Matte Bronzer Powder Dark,True,,Brand New,0,2117
Rimmel London Natural Bronzer Waterproof Bronzing Powder - 021 Sun Light.,False,,New without box,640,480
Stila Putty Blush / Bronzer Duo - Multiple Colors Available Brand New in Box,False,,Brand New,0,1898
"E.L.F. Camo Liquid Bronzer And Contour ""8 Deep Intense"" .Set of 3",False,,Brand New,,1295
"London Natural - 022 Sun Bronze - Bronzer, Matte Finish, 0.49Oz",True,,Brand New,0,517
CoverGirl tru BLEND BRONZER - 200 BRONZE - sealed,True,,New without box,,1798
Kevyn Aucoin The Neo-Bronzer 0.2 oz. Bronzer-Gift,True,,Brand New,0,2013
Ofra 3D Pyramid Egyptian Clay Bronzer 0.35 oz Bronzer,False,,Brand New,484,1499
Jones Road The Bronzer - Tan (Golden Bronze),False,,Brand New,575,2699
BOBBI BROWN Bronzer Powder .08 Oz / 2.5 g (Travel Size) GOLDEN LIGHT ~ NWOB,False,,New without box,0,1424
Freck Beauty FACE HACK Precision Sculpting Bronzer  .13 oz Unbox Tan Dark,False,10 sold,New without box,499,1299
NOS MILANI BAKED Bronzer PRESSED Powder- 06 GOLDEN Compact FLAWED READ C0,False,,New without box,0,3499
Too Faced Strobing Bronzer Highlight Duo TOASTED PINEAPPLE - 8.0 g / 0.28 Oz.,True,,Brand New,0,1705
REALHER POWER WEAR OMBRE BRONZER IN BRONZED BEAUTY.,True,,Brand New,,949
Josie Maran Argan Sunkissed Bronzer 0.35 Oz. New,True,,New without box,0,2900
Jane Iredale SO-BRONZE 1 Bronzing Powder Shimmer 0.35oz / 9.9g Full Size NEW,False,,New without box,0,4000
Physicians Formula Organic Wear Sculpting Bronzer W/Jojoba Oil PF11070 Mocha,False,10 sold,Brand New,0,800
WANDER BEAUTY Riviera Blush and Bronzer Palette .25 oz Full Size New Sealed Box,False,,Brand New,0,1000
Hard Candy JUST GLOW! Powder Bronzer + Mango Butter ~ TIKI ~ 0.28 oz     Sealed!,True,,New without box,0,994
OFRA COSMETICS Bronzer in Versatile Matte 0.35oz FULL Sz Nwob NEW,True,,New without box,0,1095
Physicians Formula~Bronze Booster Season-to-Season Bronzer~Light to Medium~0.27o,True,,Brand New,0,1299
"Physicians Formula Bronze Booster Glow-Boosting Baked Bronzer, Medium to Dark",False,,Brand New,,1495
"Cargo Cosmetics Water Resistant Bronzer ~ full size, 0.46 oz, 13g, NIB   (#xy3",True,,Brand New,0,1439
TOO FACED DARK CHOCOLATE SOLEIL LONG WEAR MATTE BRONZER FULL SIZE NIB,False,,Brand New,0,1979
Wet N Wild Coloricon Bronzer #743A Reserve Your Cabana .46oz 13g Discontinued,True,,New without box,0,5400
Lancome Belle De Teint Bronzer & Blush Harmony - 01 Patio Mediterraneen - Boxed,False,,Brand New,,1898
LAURA GELLER Baked Bronze-N-Brighten Multipurpose Bronzer Roman Holiday .78 HUGE,False,,Brand New,585,4499
Nyx Bright Idea Illuminating stick 6g various colors dark light skin shade,True,,Brand New,0,732
Kylie Jenner Pressed Bronzing Powder #600 Almond 0.35 oz NIB 10g ,False,56 sold,Brand New,0,1399
Too Faced Sun Bunny Natural Bronzer 0.08 oz Travel Size Brand New In Box,True,,Brand New,550,1798
Mary Kay COPPER GLOW Illuminating Bronzer. New/Discontinued,False,,Brand New,599,1399
"Wet n Wild Color Icon Bronzer, Ticket To Brazil 740A, 0.38 oz",False,,New without box,0,800
Estee Lauder Bronze Goddess Powder Bronzer Shade 02 MEDIUM  .74oz SEALED,False,,Brand New,0,3499
Lancome Star Bronzer Pallette Sample Size,False,,New without box,0,2000
"It Cosmetics~Your Most Beautiful You~Matte Bronzer, Radiance Luminizer ~ NIB",True,,Brand New,0,3999
NARS MINI BRONZER Color : “Laguna” #02 .05 oz / NEW,False,,Brand New,,1099
Hourglass Ambient Lighting Edit Universe Unlocked Bronzer Blush New Without Box ,False,,New without box,525,7500
Jordana Powder Bronzer (0.26oz/7.4g) You Pick Shade!! New As Seen In Pictures,True,,New without box,0,999
MAC Star Dipped Face Compact Medium Deep Blush Skinfinish Bronzer Palette - NIB,True,,Brand New,0,2988
"Physicians Formula Bronze Booster, Highlight & Contour Palette ~ You Choose one",False,,Brand New,0,894
Avon Bronzed Peach Marbleized Bronzer,True,,Brand New,0,1995
SEPHORA “Ibiza” Soft Matte Bronzer & Contour NWOB Sealed - Fast Ship + Gift !,False,,New without box,,2299
Nars Bronzing Powder Laguna 02 (Original) 0.12 Oz,True,14 sold,Brand New,0,1698
Dibs Unbothered Bronze Bronzing Stick  NIB,False,,Brand New,500,2500
Urban Decay Stay Naked Threesome Bronzer Highlighter Blush Palette - Fly,True,22 sold,Brand New,,7995
MAC ~ SKINFINISH SUNSTRUCK MATTE BRONZER ~ MATTE RICH ROSY ~ 0.28 OZ,True,,Brand New,0,2310
Charlotte Tilbury Beautiful Skin Sun-Kissed Glow Bronzer 1 FAIR $58 ••BNIB••🎁,False,,Brand New,599,3195
Tarte Mineral Bronzer PARK AVE PRINCESS Travel Size 3.2g/0.11 Oz. NWOB,False,,New without box,0,1379
WET N WILD BRONZZER MEDIUM / DARK #702A BRONZER SET OF 3 NEW,False,358 sold,Brand New,0,1385
LAURA GELLER HONEY GLOW BAKED BODY FROSTING ALL OVER FACE AND BODY BRONZER RARE!,False,120 sold,New without box,0,4495
GLAMLITE HERSHEY'S MILK CHOCOLATE FACE AND BODY BRONZER NEW SEALED,False,,New without box,,2400
Revlon Highlighting Palette,False,,Brand New,395,999
Rimmel Jelly Bronzer - 002 Golden Touch - NEW,False,,Brand New,0,949
California Tan Custom Baked Bronzing Powder Bronzer Compact Makeup *OPENED BOX,False,,Brand New,0,1495
NEW Rimmel London Bronzing Natural Pressed Bronzer in 020 Sunshine,False,,New without box,0,871
2 Tubes Laura Mercier Tinted Moisturizer Bronzer SUNSTONE 05 .5 oz. NIB!,False,,Brand New,0,1095
BH Los Angeles Cream Bronzer Summer Heat Dark to Deep Makeup  Radiant 0.23 oz,False,,New without box,0,797
REVOLUTUION Makeup Revolution London Mega Bronzer Cool 01 - NEW Sealed,False,,Brand New,0,899
LAURA GELLER Baked Body Frosting Face + Body Glow Tahitian Ginger .85oz Jumbo Sz,False,,New without box,0,5399
Revolution Super Bronzer Powder Super Matte Finish - Desert - 2 Pack!,False,,New without box,0,1399
Two-faced chocolate Soleil long wear mat bronzer,False,,Brand New,484,3000
Fenty Beauty by Rihanna Diamond Bomb All Over Diamond Veil - Rose Rave,False,,Brand New,0,2499
Marc Jacobs O!Mega Bronze Perfect Tan Bronzer 102 Tantric 0.8 Ounce,False,,Brand New,0,2999
REVOLUTUION Makeup Revolution London Mega Bronzer Cool 01 - 0.52 oz - NEW Sealed,False,,Brand New,0,994
J LO BEAUTY That Star Filter WARM BRONZE - 1 oz/30 mL - Full Size,False,,New without box,0,1499
NIB Pixi BY PETRA On The Glow Bronze Tinted Moisture Stick 0.6 oz. *WARMGLOW*,False,,Brand New,0,1079
IT Cosmetics Vitality Anti-Aging Matte Bronzer NIB 0.57 oz,True,,Brand New,0,6000
GloWish By Huda Beauty Soft Radiance Bronzing Powder- PickYour Shade-Travel-NIB,True,,Brand New,0,1499
LAURA GELLER Beach Matte Baked Hydrating Bronzer SUNSET DEEP,False,,Brand New,925,2134
Clinique Glow All Out Palette For Medium To Deep Full Size,False,,Brand New,0,2499
Tarte Amazonian Clay Waterproof Bronzer Compact ( Park Ave Princess - 0.035 oz ),False,,Brand New,0,1200
Urban Decay Stay Naked Threesome Bronzer Highlighter Blush Palette - Rise,True,,Brand New,,7995
Too Faced CARAMEL COCOA Chocolate Soleil Healthy Glow Bronzer NIB! .31 oz.,False,,Brand New,0,1895
Huda Beauty Tantour Contour and Bronzer Cream RICH ~ Full Size .38 oz. NEW,False,,Brand New,0,1275
"Physicians Formula Powder Palette Multi-Colored Bronzer (9g/0.3oz)You Pick, New",True,,Brand New,0,1299
Clinique For Men Face Bronzer - Size 2 Oz. / 60mL SEALED CAP,True,53 sold,New without box,1698,44996
Ulta Beauty Bronzer/Illuminator Palette,False,,New without box,73,750
Anastasia Beverly Hills Cream Bronzer Hazelnut 1oz,False,,Brand New,0,1285
Lys Beauty No Limits Cream Bronzer And Contour Stick Courage Travel Size Sealed,False,,Brand New,451,1000
L’Oréal True Match Lumi Glotion Natural Glow Enhancer ~ You Choose one,False,,New without box,0,994
SEPHORA “Mykonos” Soft Matte Bronzer & Contour NWOB - Fast Ship + Gift !,False,,New without box,,2299
New ListingPhysicians Formula~Magic Mosaic Multi-Colored Custom Bronzer~Warm Beige/Light Br,True,,Brand New,0,1187
Physicians Formula 8-PC Murumuru Baby Butter Tropical Getaway Limited Ed Set ,False,52 sold,Brand New,0,2249
Pat Mcgrath Labs ~ Divine Bronzer ~ Nude Honey ~ NIB,False,,Brand New,0,2499
Ellen Tracy Bronzer Illuminous,False,,Brand New,0,1399
LAURA GELLER Italian Marble Bronzer Stick ESPRESSO MARTINI 0.32 oz 9 g  NEW,False,,Brand New,0,2499
Maybelline Mineral Power Bronzer Natural Face & Body Gel- Medium 2.5 oz,False,,New without box,575,2999
Physicians Formula Mineral Wear Bronzer # 3837,False,,Brand New,0,1299
Mary Kay Gilded Glow Illuminating Bronzer Compact .08 oz 154379,True,,Brand New,0,3383
Benefit - Dew-La-La Liquid Glow Highlighter 12 Hour Wear - Raya - 0.85 Oz - NIB,True,,Brand New,0,2499
Laura Geller Baked Highlighter Blush & Body Frosting HANDBAG HERO 0.85 oz XL NIB,False,69 sold,Brand New,655,1798
Milk Makeup Matte Bronzer - Blaze - 1 oz Full Size,False,,New without box,0,1900
"ColourPop Pressed Powder Bronzer, Matte Bronzer ~ You Choose One",False,,Brand New,0,994
2-PACK Elizabeth Arden Bronzing Powder Duo -- Bronze Beauty -- 0.13 ounces,True,34 sold,New without box,0,1350
NARS Sun Wash Diffusing Bronzer Seaside 8 g 0.28 oz,False,10 sold,Brand New,0,2399
2 Tarte Amazonian Clay matte Waterproof BRONZER In Hotel Heiress 2.2g Travel Sz,True,,New without box,0,2339
New ListingLYS No Limits Cream Bronzer Stick 2.5g,False,,New without box,,1200
Rimmel Sun Shimmer Maxi Bronzer 002 Sun Love,False,,Brand New,699,1998
MILK MAKEUP MATTE BRONZER- spaced new in damaged box,False,,Brand New,540,1183
"Lot of 2,  Lancome Star Bronzer Natural Glow 01 Lumiere 2.5g each",False,,New without box,0,999
NEW Powder and Blush Balm Desert Full Size Mirror theBalm Cosmetics,False,,Brand New,484,1300
Laura Mercier RITUAL Baked Blush Bronzer (0.34 oz.),False,,New without box,595,8495
ESTATE Going Nutty Pressed Bronzer in Coco 3.6 g 0.13 Oz NIB,True,,Brand New,0,1388
Fenty ~ Sun Stalk'R Instant Warmth Bronzer ~ #04 Island Ting ~ 0.22 oz ~ NWOB,False,,New without box,0,2000
NEW Undone Beauty Warm Up Bronzer,False,,Brand New,630,1195
New Listing2 L'OREAL Paris INFALLIBLE 24hr FRESH WEAR SOFT MATTE BRONZER 200 Fair/Pale,False,,Brand New,580,1599
Lot of 2: Estee Lauder Bronze Goddess Powder Bronzer ~ 02 Medium ~ with Brush,False,,New without box,,890
IT COSMETICS Your Most Beautiful You Bronzer Luminizer Blush Palette NIB 0.78 oz,False,,Brand New,0,3650
too faced chocolate soleil melting bronzing & sculpting stick select yours,False,,Brand New,,2499
Black Radiance Bold And Sexy Palette Eye Shadows Blush Bronzer Contour,False,,Brand New,0,999
Too Faced Passport To Bronze Set- 3 Bronzers  & Flatbuki Brush ,False,,Brand New,484,2075
Covergirl ALL OVER GLOW Bronze Glow Luminous Face Body Makeup 1 fl oz NEW!!!,True,,New without box,0,949
☀️ Pear Nova Medium Bronzer + Contour Stick – 1.8 g / 0.06 oz & 3.4 g / 0.12 oz,True,,Brand New,500,800
Anastasia ABH Cream Bronzer - Caramel - Medium to Tan Warm - Full Size 1oz/30g,True,,Brand New,,1590
TOO FACED Chocolate Soleil Melting Bronzing & Sculpting Stick MILK CHOCOLATE,True,,Brand New,0,2400
Ciate Brazilian Glow Bronzing Powder In Shade South Beach 2.5g Travel Size,False,,Brand New,0,899
Urban Decay Beached Bronzer Shade ~BRONZED ~ Full Size 9g/ 0.31oz New In Box,False,,Brand New,451,2800
Yves Saint Laurent All Hours Hyper Glow Bronzer (You Pick) NIB 0.26 oz / 7.5 g💕,True,,Brand New,0,5500
Becca Shimmering Skin Perfector Pressed Powder CHAMPAGNE POP Boxless 2.4 g,False,,New without box,0,1488
CONTOUR London Multi-Use Sculpting Palette 6 Cream Shades Fresh & New in Box,False,,Brand New,0,1500
Laura Mercier Matte Radiance Baked Powder (7.5g/0.26oz/Bronze-02) NEW,True,,Brand New,0,3799
"LA Girl Bright Beam Babe Electrifying Highlight & Bronzer Palette, Free Shipping",True,88 sold,Brand New,0,559
Clinique Almost Bronzer 01 Light Medium .06 oz. ~ New U/B,False,,New without box,0,1295
2 Pack Milani Glow Luminizing Liquid Bronzer ~ 01 Bronze Glow,False,8 sold,New without box,0,2200
CLINIQUE TRUE BRONZE PRESSED POWDER BRONZER 0.33oz SUNKISSED Bronzing NIB,False,,Brand New,0,2499
NIP Eloise Beauty Sweet Cheeks Duo Bronzer Palette Full Size-Fair/Medium $6.99!,False,,Brand New,735,699
Fenty Beauty Cheeks Out Freestyle Cream Bronzer ~ Toffee Tease,False,,Brand New,0,1499
New ListingToo Faced Chocolate Soleil Matte Bronzer - Milk Chocolate,True,,Brand New,0,2500
🔥New ULTA BEAUTY Matte Bronzer Natural Glow  Light Pale 0.27 oz / 7.2 g,False,,New without box,585,1399
(2) Estee Lauder Bronze Goddess Powder Bronzer 02 Medium,False,,New without box,0,950
Lot of 6 ~ the Balm ~ Take Home the Bronze ~ Anti-Orange Bronzer in OLIVER,False,,New without box,0,1698
Lot of 6 ~ CONTEXT ~ Matte Bronzer ~ UNDISPUTED ~ 2.8g /0.10oz Each ~ NEW!,False,,New without box,0,1998
